time;logger;level;database;message;exception
2013-05-22 22:07:38.4677;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for Auto/exercisebases/ByLengthAndLengthTypeAndName, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E1, 05/22/2013 20:07:38;
2013-05-22 22:07:38.4677;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for Banner/View, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E1, 05/22/2013 20:07:38;
2013-05-22 22:07:38.4677;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for ContentPage/View, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E1, 05/22/2013 20:07:38;
2013-05-22 22:07:38.4677;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for MultiWallPost/View, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E1, 05/22/2013 20:07:38;
2013-05-22 22:07:38.4677;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for Wod/Search, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E1, 05/22/2013 20:07:38;
2013-05-22 22:07:38.4677;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for Exercise/Search, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E1, 05/22/2013 20:07:38;
2013-05-22 22:07:38.4677;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for Notification/View, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E1, 05/22/2013 20:07:38;
2013-05-22 22:07:38.4677;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 01000000-0000-0001-0000-0000000000E0: (resourcecollections/1);
2013-05-22 22:07:38.4677;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for WallPost/View, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E1, 05/22/2013 20:07:38;
2013-05-22 22:07:38.4677;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;;Indexing 1 documents for index: Raven/DocumentsByEntityName. (resourcecollections/1);
2013-05-22 22:07:38.4677;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;;Indexing 1 documents for index: Auto/resourcecollections/ByLanguage. (resourcecollections/1);
2013-05-22 22:07:38.4677;Raven.Database.Indexing.Index.Indexing;Debug;;"Indexing on resourcecollections/1 result in index Auto/resourcecollections/ByLanguage gave document: 	__document_id IS: resourcecollections/1
	Language I-: sv
";
2013-05-22 22:07:38.4677;Raven.Database.Indexing.Index.Indexing;Debug;;"Indexing on resourcecollections/1 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: resourcecollections/1
	Tag I-: resourcecollections
	LastModified I-: 2013-05-22T20:07:38.4667426Z
";
2013-05-22 22:07:38.4677;Raven.Database.Indexing.Index.Querying;Debug;Easyfy.CrossfitHighscore;Issuing query on index Auto/resourcecollections/ByLanguage for: Language:sv;
2013-05-22 22:07:38.4677;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'resourcecollections/1' was found;
2013-05-22 22:07:38.4677;Raven.Database.Server.HttpServer;Debug;;Request # 250: GET     -     3 ms - Easyfy.CrossfitHighscore - 200 - /indexes/dynamic/resourcecollections?&query=Language%3Asv&pageSize=1&cutOff=2013-05-22T20%3A07%3A38.4687440Z;
2013-05-22 22:07:38.4677;Raven.Database.Server.HttpServer;Debug;;"	Query: Language:sv
	Time: 2 ms
	Index: Auto/resourcecollections/ByLanguage
	Results: 1 returned out of 1 total.
";
2013-05-22 22:07:38.4677;Raven.Database.Indexing.Index.Indexing;Debug;;Indexed 1 documents for Auto/resourcecollections/ByLanguage;
2013-05-22 22:07:38.4837;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;;After indexing 1 documents, the new last etag for is: 01000000-0000-0001-0000-0000000000E1 for Auto/resourcecollections/ByLanguage;
2013-05-22 22:07:38.4837;Raven.Database.Indexing.Index.Indexing;Debug;;Indexed 1 documents for Raven/DocumentsByEntityName;
2013-05-22 22:07:38.4837;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;;After indexing 1 documents, the new last etag for is: 01000000-0000-0001-0000-0000000000E1 for Raven/DocumentsByEntityName;
2013-05-22 22:07:38.4837;Raven.Database.Indexing.WorkContext;Debug;;Incremented work counter to 40 because: WORK BY IndexingExecuter;
2013-05-22 22:07:38.4837;Raven.Database.Indexing.WorkContext;Debug;Easyfy.CrossfitHighscore;No work was found, workerWorkCounter: 40, for: ReducingExecuter, will wait for additional work;
2013-05-22 22:07:38.4837;Raven.Database.Indexing.WorkContext;Debug;;No work was found, workerWorkCounter: 40, for: IndexingExecuter, will wait for additional work;
2013-05-22 22:07:38.5017;Raven.Database.Server.HttpServer;Debug;;Request # 251: GET     -     1 ms - Easyfy.CrossfitHighscore - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=103430542;
2013-05-22 22:07:38.5017;Raven.Database.Indexing.Index.Querying;Debug;Easyfy.CrossfitHighscore;Issuing query on index Raven/DocumentsByEntityName for: Tag:exercisebases;
2013-05-22 22:07:38.5017;Raven.Database.Indexing.Index.Querying;Debug;Easyfy.CrossfitHighscore;Issuing query on index Raven/DocumentsByEntityName for: Tag:athletes;
2013-05-22 22:07:38.5017;Raven.Database.Indexing.Index.Querying;Debug;Easyfy.CrossfitHighscore;Issuing query on index Raven/DocumentsByEntityName for: Tag:affiliates;
2013-05-22 22:07:38.5017;Raven.Database.Indexing.Index.Querying;Debug;Easyfy.CrossfitHighscore;Issuing query on index Raven/DocumentsByEntityName for: Tag:ExerciseAchievements;
2013-05-22 22:07:38.5017;Raven.Database.Indexing.Index.Querying;Debug;Easyfy.CrossfitHighscore;Issuing query on index Raven/DocumentsByEntityName for: Tag:resourcecollections;
2013-05-22 22:07:38.5017;Raven.Database.Indexing.Index.Querying;Debug;Easyfy.CrossfitHighscore;Issuing query on index Raven/DocumentsByEntityName for: Tag:wodbases;
2013-05-22 22:07:38.5017;Raven.Database.Indexing.Index.Querying;Debug;Easyfy.CrossfitHighscore;Issuing query on index Raven/DocumentsByEntityName for: Tag:facetsetups;
2013-05-22 22:07:38.5017;Raven.Database.Indexing.Index.Querying;Debug;Easyfy.CrossfitHighscore;Issuing query on index Raven/DocumentsByEntityName for: Tag:routetemplates;
2013-05-22 22:07:38.5017;Raven.Database.Indexing.Index.Querying;Debug;Easyfy.CrossfitHighscore;Issuing query on index Raven/DocumentsByEntityName for: Tag:AthleteAchievements;
2013-05-22 22:07:38.5017;Raven.Database.Indexing.Index.Querying;Debug;Easyfy.CrossfitHighscore;Issuing query on index Raven/DocumentsByEntityName for: Tag:settings;
2013-05-22 22:07:38.5017;Raven.Database.Indexing.Index.Querying;Debug;Easyfy.CrossfitHighscore;Issuing query on index Raven/DocumentsByEntityName for: Tag:contentpages;
2013-05-22 22:07:38.5017;Raven.Database.Server.HttpServer;Debug;;Request # 252: GET     -     6 ms - Easyfy.CrossfitHighscore - 0 - /indexes/Raven/DocumentsByEntityName?&query=Tag%3Aathletes&pageSize=0;
2013-05-22 22:07:38.5017;Raven.Database.Server.HttpServer;Debug;;Request # 254: GET     -     6 ms - Easyfy.CrossfitHighscore - 0 - /indexes/Raven/DocumentsByEntityName?&query=Tag%3Aexercisebases&pageSize=0;
2013-05-22 22:07:38.5017;Raven.Database.Server.HttpServer;Debug;;Request # 258: GET     -     6 ms - Easyfy.CrossfitHighscore - 0 - /indexes/Raven/DocumentsByEntityName?&query=Tag%3Aaffiliates&pageSize=0;
2013-05-22 22:07:38.5017;Raven.Database.Server.HttpServer;Debug;;"	Query: Tag:affiliates
	Time: 6 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 3 total.
";
2013-05-22 22:07:38.5147;Raven.Database.Server.HttpServer;Debug;;Request # 261: GET     -     9 ms - Easyfy.CrossfitHighscore - 0 - /indexes/Raven/DocumentsByEntityName?&query=Tag%3Asettings&pageSize=0;
2013-05-22 22:07:38.5017;Raven.Database.Server.HttpServer;Debug;;Request # 253: GET     -     6 ms - Easyfy.CrossfitHighscore - 0 - /indexes/Raven/DocumentsByEntityName?&query=Tag%3AExerciseAchievements&pageSize=0;
2013-05-22 22:07:38.5147;Raven.Database.Server.HttpServer;Debug;;"	Query: Tag:ExerciseAchievements
	Time: 5 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 77 total.
";
2013-05-22 22:07:38.5017;Raven.Database.Server.HttpServer;Debug;;Request # 255: GET     -     6 ms - Easyfy.CrossfitHighscore - 0 - /indexes/Raven/DocumentsByEntityName?&query=Tag%3Aresourcecollections&pageSize=0;
2013-05-22 22:07:38.5147;Raven.Database.Server.HttpServer;Debug;;"	Query: Tag:resourcecollections
	Time: 6 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
";
2013-05-22 22:07:38.5017;Raven.Database.Server.HttpServer;Debug;;Request # 256: GET     -     6 ms - Easyfy.CrossfitHighscore - 0 - /indexes/Raven/DocumentsByEntityName?&query=Tag%3Afacetsetups&pageSize=0;
2013-05-22 22:07:38.5017;Raven.Database.Server.HttpServer;Debug;;Request # 257: GET     -     6 ms - Easyfy.CrossfitHighscore - 0 - /indexes/Raven/DocumentsByEntityName?&query=Tag%3Awodbases&pageSize=0;
2013-05-22 22:07:38.5017;Raven.Database.Server.HttpServer;Debug;;"	Query: Tag:athletes
	Time: 5 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
";
2013-05-22 22:07:38.5147;Raven.Database.Server.HttpServer;Debug;;"	Query: Tag:settings
	Time: 9 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
";
2013-05-22 22:07:38.5017;Raven.Database.Server.HttpServer;Debug;;Request # 259: GET     -     6 ms - Easyfy.CrossfitHighscore - 0 - /indexes/Raven/DocumentsByEntityName?&query=Tag%3Aroutetemplates&pageSize=0;
2013-05-22 22:07:38.5147;Raven.Database.Server.HttpServer;Debug;;Request # 262: GET     -    10 ms - Easyfy.CrossfitHighscore - 0 - /indexes/Raven/DocumentsByEntityName?&query=Tag%3AAthleteAchievements&pageSize=0;
2013-05-22 22:07:38.5017;Raven.Database.Server.HttpServer;Debug;;Request # 260: GET     -     7 ms - Easyfy.CrossfitHighscore - 0 - /indexes/Raven/DocumentsByEntityName?&query=Tag%3Acontentpages&pageSize=0;
2013-05-22 22:07:38.5017;Raven.Database.Server.HttpServer;Debug;;"	Query: Tag:exercisebases
	Time: 6 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 52 total.
";
2013-05-22 22:07:38.5147;Raven.Database.Server.HttpServer;Debug;;"	Query: Tag:facetsetups
	Time: 6 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 3 total.
";
2013-05-22 22:07:38.5147;Raven.Database.Server.HttpServer;Debug;;"	Query: Tag:contentpages
	Time: 7 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 17 total.
";
2013-05-22 22:07:38.5147;Raven.Database.Server.HttpServer;Debug;;"	Query: Tag:AthleteAchievements
	Time: 9 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 24 total.
";
2013-05-22 22:07:38.5147;Raven.Database.Server.HttpServer;Debug;;"	Query: Tag:wodbases
	Time: 6 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 20 total.
";
2013-05-22 22:07:38.5147;Raven.Database.Server.HttpServer;Debug;;"	Query: Tag:routetemplates
	Time: 6 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 18 total.
";
2013-05-22 22:07:38.5317;Raven.Database.Server.HttpServer;Debug;;Request # 263: POST    -    29 ms - Easyfy.CrossfitHighscore - 200 - /multi_get?parallel=yes&noCache=-1355861271;
2013-05-22 22:07:38.5528;Raven.Database.Indexing.Index.Querying;Debug;Easyfy.CrossfitHighscore;Issuing query on index Raven/DocumentsByEntityName for: Tag:AthleteAchievements;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/1' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/2' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/3' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/4' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/5' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/6' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/7' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/8' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/9' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/10' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/11' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/12' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/13' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/14' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/15' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/16' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/17' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/18' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/19' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/20' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/21' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/22' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/23' was found;
2013-05-22 22:07:38.5528;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'athleteachievements/24' was found;
2013-05-22 22:07:38.5528;Raven.Database.Server.HttpServer;Debug;;Request # 264: GET     -     6 ms - Easyfy.CrossfitHighscore - 200 - /indexes/Raven/DocumentsByEntityName?&query=Tag%3AAthleteAchievements&pageSize=30&noCache=1167542844;
2013-05-22 22:07:38.5528;Raven.Database.Server.HttpServer;Debug;;"	Query: Tag:AthleteAchievements
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 24 returned out of 24 total.
";
2013-05-22 22:07:38.5818;Raven.Database.Indexing.Index.Querying;Debug;Easyfy.CrossfitHighscore;Issuing query on index Auto/resourcecollections/ByLanguage for: Language:sv;
2013-05-22 22:07:38.5818;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'resourcecollections/1' was found;
2013-05-22 22:07:38.5818;Raven.Database.Server.HttpServer;Debug;;Request # 265: GET     -     3 ms - Easyfy.CrossfitHighscore - 200 - /indexes/dynamic/resourcecollections?&query=Language%3Asv&pageSize=1&cutOff=2013-05-22T20%3A07%3A38.4687440Z;
2013-05-22 22:07:38.5818;Raven.Database.Server.HttpServer;Debug;;"	Query: Language:sv
	Time: 2 ms
	Index: Auto/resourcecollections/ByLanguage
	Results: 1 returned out of 1 total.
";
2013-05-22 22:07:38.5818;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Inserted a new document with key 'resourcecollections/1', update: True, ;
2013-05-22 22:07:38.5818;Raven.Database.DocumentDatabase;Debug;Easyfy.CrossfitHighscore;Put document resourcecollections/1 with etag 01000000-0000-0001-0000-0000000000E2;
2013-05-22 22:07:38.5818;Raven.Database.Indexing.WorkContext;Debug;Easyfy.CrossfitHighscore;Incremented work counter to 41 because: PUT resourcecollections/1;
2013-05-22 22:07:38.5818;Raven.Database.Server.HttpServer;Debug;;Request # 266: POST    -     1 ms - Easyfy.CrossfitHighscore - 200 - /bulk_docs;
2013-05-22 22:07:38.5818;Raven.Database.Indexing.WorkContext;Debug;Easyfy.CrossfitHighscore;No work was found, workerWorkCounter: 41, for: ReducingExecuter, will wait for additional work;
2013-05-22 22:07:38.5818;Raven.Database.Server.HttpServer;Debug;;"	PUT resourcecollections/1
";
2013-05-22 22:07:38.5818;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;;Found a total of 1 documents that requires indexing since etag: 01000000-0000-0001-0000-0000000000E1: (resourcecollections/1);
2013-05-22 22:07:38.5818;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;;After read triggers executed, 1 documents remained;
2013-05-22 22:07:38.5818;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for Affiliate/Search, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E2, 05/22/2013 20:07:38;
2013-05-22 22:07:38.5818;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for Athlete/Search, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E2, 05/22/2013 20:07:38;
2013-05-22 22:07:38.5818;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for Auto/athletes/ByOAuthAccounts_ProviderAndOAuthAccounts_ProviderUserId, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E2, 05/22/2013 20:07:38;
2013-05-22 22:07:38.5818;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for Auto/contentpages/BySortOrderAndTemplate_AreaSortBySortOrder, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E2, 05/22/2013 20:07:38;
2013-05-22 22:07:38.5818;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for Auto/exercisebases/ByName, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E2, 05/22/2013 20:07:38;
2013-05-22 22:07:38.5818;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for Auto/exercisebases/ByLengthAndLengthTypeAndName, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E2, 05/22/2013 20:07:38;
2013-05-22 22:07:38.5818;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for Auto/contentpages/ByTemplate_Area, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E2, 05/22/2013 20:07:38;
2013-05-22 22:07:38.5818;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;Going to index 1 documents in IndexName: Auto/resourcecollections/ByLanguage, LastIndexedEtag: 01000000-0000-0001-0000-0000000000E1: (resourcecollections/1);
2013-05-22 22:07:38.5948;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for Banner/View, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E2, 05/22/2013 20:07:38;
2013-05-22 22:07:38.5948;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for ContentPage/View, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E2, 05/22/2013 20:07:38;
2013-05-22 22:07:38.5948;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for MultiWallPost/View, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E2, 05/22/2013 20:07:38;
2013-05-22 22:07:38.5948;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 01000000-0000-0001-0000-0000000000E1: (resourcecollections/1);
2013-05-22 22:07:38.5948;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for Notification/View, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E2, 05/22/2013 20:07:38;
2013-05-22 22:07:38.5948;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for Wod/Search, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E2, 05/22/2013 20:07:38;
2013-05-22 22:07:38.5948;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for Exercise/Search, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E2, 05/22/2013 20:07:38;
2013-05-22 22:07:38.5948;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Easyfy.CrossfitHighscore;All documents have been filtered for WallPost/View, no indexing will be performed, updating to 01000000-0000-0001-0000-0000000000E2, 05/22/2013 20:07:38;
2013-05-22 22:07:38.5948;Raven.Database.Indexing.Index.Querying;Debug;Easyfy.CrossfitHighscore;Issuing query on index Auto/resourcecollections/ByLanguage for: Language:sv;
2013-05-22 22:07:38.5948;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;;Indexing 1 documents for index: Raven/DocumentsByEntityName. (resourcecollections/1);
2013-05-22 22:07:38.5948;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;;Indexing 1 documents for index: Auto/resourcecollections/ByLanguage. (resourcecollections/1);
2013-05-22 22:07:38.5948;Raven.Database.Indexing.Index.Indexing;Debug;;"Indexing on resourcecollections/1 result in index Auto/resourcecollections/ByLanguage gave document: 	__document_id IS: resourcecollections/1
	Language I-: sv
";
2013-05-22 22:07:38.5948;Raven.Database.Indexing.Index.Indexing;Debug;;"Indexing on resourcecollections/1 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: resourcecollections/1
	Tag I-: resourcecollections
	LastModified I-: 2013-05-22T20:07:38.5888539Z
";
2013-05-22 22:07:38.5948;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'resourcecollections/1' was found;
2013-05-22 22:07:38.5948;Raven.Database.Server.HttpServer;Debug;;Request # 267: GET     -     3 ms - Easyfy.CrossfitHighscore - 200 - /indexes/dynamic/resourcecollections?&query=Language%3Asv&pageSize=1&cutOff=2013-05-22T20%3A07%3A38.5908555Z;
2013-05-22 22:07:38.5948;Raven.Database.Server.HttpServer;Debug;;"	Query: Language:sv
	Time: 2 ms
	Index: Auto/resourcecollections/ByLanguage
	Results: 1 returned out of 1 total.
";
2013-05-22 22:07:38.6098;Raven.Database.Indexing.Index.Indexing;Debug;;Indexed 1 documents for Auto/resourcecollections/ByLanguage;
2013-05-22 22:07:38.6098;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;;After indexing 1 documents, the new last etag for is: 01000000-0000-0001-0000-0000000000E2 for Auto/resourcecollections/ByLanguage;
2013-05-22 22:07:38.6248;Raven.Database.Indexing.Index.Indexing;Debug;;Indexed 1 documents for Raven/DocumentsByEntityName;
2013-05-22 22:07:38.6248;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;;After indexing 1 documents, the new last etag for is: 01000000-0000-0001-0000-0000000000E2 for Raven/DocumentsByEntityName;
2013-05-22 22:07:38.6248;Raven.Database.Indexing.WorkContext;Debug;;Incremented work counter to 42 because: WORK BY IndexingExecuter;
2013-05-22 22:07:38.6248;Raven.Database.Indexing.WorkContext;Debug;Easyfy.CrossfitHighscore;No work was found, workerWorkCounter: 42, for: ReducingExecuter, will wait for additional work;
2013-05-22 22:07:38.6248;Raven.Database.Indexing.WorkContext;Debug;;No work was found, workerWorkCounter: 42, for: IndexingExecuter, will wait for additional work;
2013-05-22 22:07:38.7060;Raven.Database.Indexing.Index.Querying;Debug;Easyfy.CrossfitHighscore;Issuing query on index Auto/resourcecollections/ByLanguage for: Language:sv;
2013-05-22 22:07:38.7060;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Document with key 'resourcecollections/1' was found;
2013-05-22 22:07:38.7060;Raven.Database.Server.HttpServer;Debug;;Request # 268: GET     -     3 ms - Easyfy.CrossfitHighscore - 200 - /indexes/dynamic/resourcecollections?&query=Language%3Asv&pageSize=1&cutOff=2013-05-22T20%3A07%3A38.5908555Z;
2013-05-22 22:07:38.7060;Raven.Database.Server.HttpServer;Debug;;"	Query: Language:sv
	Time: 2 ms
	Index: Auto/resourcecollections/ByLanguage
	Results: 1 returned out of 1 total.
";
2013-05-22 22:07:38.7060;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Easyfy.CrossfitHighscore;Inserted a new document with key 'resourcecollections/1', update: True, ;
2013-05-22 22:07:38.7060;Raven.Database.DocumentDatabase;Debug;Easyfy.CrossfitHighscore;Put document resourcecollections/1 with etag 01000000-0000-0001-0000-0000000000E3;
2013-05-22 22:07:38.7060;Raven.Database.Indexing.WorkContext;Debug;Easyfy.CrossfitHighscore;Incremented work counter to 43 because: PUT resourcecollections/1;
2013-05-22 22:07:38.7060;Raven.Database.Server.HttpServer;Debug;;Request # 269: POST    -     1 ms - Easyfy.CrossfitHighscore - 200 - /bulk_docs;
2013-05-22 22:07:38.7060;Raven.Database.Indexing.WorkContext;Debug;Easyfy.CrossfitHighscore;No work was found, workerWorkCounter: 43, for: ReducingExecuter, will wait for additional work;
2013-05-22 22:07:38.7060;Raven.Database.Server.HttpServer;Debug;;"	PUT resourcecollections/1
";
